"","time","POM","MOM","QOM","DOM","MB","EP","EM","IC","Tot"
"36",35,1.20274779619267,19.6911267929874,0.0103702722558725,0.0391518770809387,0.132789468273176,0.121592874471204,0.121592874471204,1.83262804426758,21.6513719557324
"37",36,1.14087423706896,19.7230107585406,0.0105989178102832,0.0383304341309115,0.130567956864396,0.12296419907956,0.12296419907956,1.8626892974257,21.6213107025743
"38",37,1.08162608494176,19.753371739355,0.0108225922392232,0.037518037057122,0.128342950962649,0.124308948141746,0.124308948141746,1.89170069916077,21.5922993008392
"39",38,1.02493801523656,19.7822463097186,0.0110413590235694,0.0367161485132521,0.126118573781339,0.125627126926246,0.125627126926246,1.91968533987422,21.5643146601258
"40",39,0.970747806026399,19.8096694393388,0.0112552829664739,0.0359258050810361,0.123898300394937,0.12691879162425,0.12691879162425,1.94666578294387,21.5373342170561
"41",40,0.918989378390887,19.8356783163736,0.0114644409678163,0.035147142711197,0.121685904603852,0.128184035226097,0.128184035226097,1.97266674650041,21.5113332534996
"42",41,0.869594495727818,19.8603114133689,0.0116689087625026,0.0343814045102332,0.119484501110062,0.129422988283854,0.129422988283854,1.99771329995277,21.4862867000472
"43",42,0.822493125621746,19.8836082995942,0.0118687671742495,0.0336297290836757,0.117296961682847,0.13063582195085,0.13063582195085,2.02183147294158,21.4621685270584
"44",43,0.777613959291771,19.905609295798,0.0120641048233607,0.0328926255651333,0.115126278739718,0.131822735815551,0.131822735815551,2.04504826415093,21.4389517358491
"45",44,0.734884772212524,19.9263553053576,0.0122550127836363,0.0321707787526996,0.112975128308999,0.132983962455574,0.132983962455574,2.06739107767339,21.4166089223266
"46",45,0.694232750415168,19.9458876135232,0.012441586065255,0.0314647474126516,0.110846034283044,0.134119763304655,0.134119763304655,2.08888774169141,21.3951122583086
"47",46,0.655584817931053,19.9642477028373,0.0126239227241503,0.0307750435679835,0.108741328850261,0.135230427283685,0.135230427283685,2.10956632952184,21.3744336704782
"48",47,0.618867917409194,19.9814770900105,0.0128021236566697,0.0301021076052515,0.106663172012498,0.136316268538015,0.136316268538015,2.1294550522298,21.3545449477702
"49",48,0.584008776071621,19.9976174618096,0.0129762930468838,0.0294462760878768,0.104613571205363,0.137377627176906,0.137377627176906,2.14858236742488,21.3354176325751
"50",49,0.550936100495809,20.0127094174171,0.0131465348460564,0.0288078872569042,0.102594303831049,0.138414858480914,0.138414858480914,2.16697603919129,21.3170239608087
"51",50,0.519579056545409,20.0267933159789,0.0133129549685609,0.0281872761080107,0.100607023850813,0.139428335427034,0.139428335427034,2.18466370169428,21.2993362983057
"52",51,0.489865858759492,20.0399101141536,0.0134756624713296,0.0275848364418306,0.0986531805311707,0.140418460552225,0.140418460552225,2.20167342653812,21.2823265734619
"53",52,0.461727825538194,20.0520990349741,0.013634768233825,0.0270003477846858,0.0967342455889297,0.141385642234276,0.141385642234276,2.21803249341172,21.2659675065883
"54",53,0.435096996113688,20.0633989150453,0.0137903824887127,0.0264339173739515,0.0948514345659574,0.142330304421468,0.142330304421468,2.23376774556948,21.2502322544305
"55",54,0.409906952148124,20.0738477580561,0.0139426139946794,0.0258858548517287,0.093005674205239,0.14325288616892,0.14325288616892,2.24890537440629,21.2350946255937
"56",55,0.386092825083483,20.083482700457,0.0140915741996758,0.0253560911083274,0.0911979306504137,0.144153834835028,0.144153834835028,2.263471208831,21.220528791169
"57",56,0.36359142596165,20.0923399532343,0.0142373737074082,0.024844622348077,0.0894289844654275,0.145033607736082,0.145033607736082,2.27749042481096,21.206509575189
"58",57,0.342341305739287,20.1004547601907,0.0143801230019775,0.0243513878118185,0.0876995034507229,0.145892669734133,0.145892669734133,2.2909875803372,21.1930124196628
"59",58,0.322282825152045,20.1078613573384,0.0145199320416058,0.0238762971968384,0.0860100351266895,0.14673149209166,0.14673149209166,2.30398656896114,21.1800134310389
"60",59,0.303358242893678,20.1145929211987,0.014656910054886,0.02341923016554,0.0843610115320967,0.1475505512466,0.1475505512466,2.31651058166186,21.1674894183382
"61",60,0.285511750797231,20.1206815466262,0.0147911654941733,0.0229800204541362,0.0827527634877702,0.148350327519866,0.148350327519866,2.32858209810073,21.1554179018993
"62",61,0.268689456900529,20.1261582539937,0.0149228056122921,0.0225584947988278,0.0811855153611284,0.149131303805684,0.149131303805684,2.34022286572218,21.1437771342778
"63",62,0.252839402168191,20.1310529787981,0.0150519364015506,0.0221544576375776,0.0796593953645732,0.149893964592983,0.149893964592983,2.35145390044405,21.132546099556
"64",63,0.237911627664565,20.1353945313641,0.0151786626688538,0.0217676600503528,0.0781744539354191,0.150638794783605,0.150638794783605,2.36229547474946,21.1217045252505
"65",64,0.22385808579166,20.1392106458693,0.0153030876187116,0.021397844901762,0.0767306542828859,0.151366278865872,0.151366278865872,2.37276712380398,21.111232876196
"66",65,0.210632660200706,20.1425279680879,0.0154253127406356,0.021044740583237,0.0753278785211999,0.152076900045179,0.152076900045179,2.38288763977602,21.101112360224
"67",66,0.19819112607428,20.1453720759654,0.0155454378873757,0.0207080420560765,0.0739659437035012,0.152771139315599,0.152771139315599,2.39267509568222,21.0913249043178
"68",67,0.186491183748759,20.1477674599729,0.0156635609159035,0.0203874332066203,0.0726445946030387,0.153449474697929,0.153449474697929,2.40214681815695,21.0818531818431
"69",68,0.175492423408263,20.1497375414793,0.0157797777314098,0.0200825725612248,0.0713635164692179,0.154112380445186,0.154112380445186,2.41131940746026,21.0726805925397
"70",69,0.165156212975902,20.1513047346834,0.0158941820822709,0.019793118280699,0.0701223345270563,0.154760326429401,0.154760326429401,2.42020876459184,21.0637912354082
"71",70,0.155445673654743,20.1524904602881,0.0160068655415912,0.0195187166628139,0.068920620770015,0.155393777632133,0.155393777632133,2.42883010781849,21.0551698921815
"72",71,0.146325713734952,20.1533151248648,0.0161179175334803,0.0192589811298573,0.0677579064472119,0.156013193220325,0.156013193220325,2.43719796984907,21.0468020301509
"73",72,0.1377628797597,20.153798204524,0.0162274251262356,0.01901352534961,0.0666336761873463,0.156619026444283,0.156619026444283,2.44532623616458,21.0386737638354
"74",73,0.129725333121861,20.153958257748,0.0163354729654493,0.0187819594604509,0.0655473721506079,0.157211724155533,0.157211724155533,2.45322815624262,21.0307718437574
"75",74,0.122182823377146,20.1538129394444,0.01644214336881,0.018563871047419,0.0644984063268011,0.157791726179738,0.157791726179738,2.46091636407597,21.023083635924
"76",75,0.115106579792819,20.1533790620014,0.0165475162254985,0.0183588428847308,0.0634861584438385,0.1583594652758,0.1583594652758,2.46840291010009,21.0155970898999
"77",76,0.10846940641789,20.152672540718,0.0166516686834976,0.0181664545078542,0.0625099749589969,0.158915366120195,0.158915366120195,2.47569922247342,21.0083007775266
"78",77,0.102245499363241,20.1517084960789,0.016754675414451,0.0179862784476915,0.0615691803247745,0.159459845460133,0.159459845460133,2.48281617945072,21.0011838205493
"79",78,0.0964103758678962,20.1505012938825,0.0168566084242966,0.0178178998797346,0.0606630719442634,0.159993312009648,0.159993312009648,2.489764125982,20.994235874018
"80",79,0.0909408692519451,20.1490645479633,0.0169575372500599,0.0176608846648216,0.0597909339193127,0.160516166023679,0.160516166023679,2.49655289490321,20.9874471050968
"81",80,0.0858150912081347,20.1474111404799,0.0170575288052398,0.017514793427282,0.0589520361078961,0.161028798877579,0.161028798877579,2.50319181221634,20.9808081877837
"82",81,0.0810123225842604,20.1455532841051,0.0171566473358368,0.0173791976948752,0.0581456302096884,0.161531593437035,0.161531593437035,2.50968973119619,20.9743102688038
"83",82,0.0765129734529997,20.143502544175,0.0172549545332782,0.0172536666535034,0.0573709580856594,0.162024923765548,0.162024923765548,2.51605505556843,20.9679449444316
"84",83,0.0722985647919529,20.1412698485908,0.0173525095239485,0.017137763037241,0.0566272556585114,0.162509154776234,0.162509154776234,2.52229574884509,20.9617042511549
"85",84,0.0683516175642078,20.1388655508606,0.0174493689104932,0.0170310558433768,0.0559137506805494,0.16298464269875,0.16298464269875,2.52841937074324,20.9555806292568
"86",85,0.0646557345099369,20.1362993827021,0.0175455864800945,0.0169331187890073,0.0552296644400294,0.163451733894026,0.163451733894026,2.53443304529074,20.9495669547093
"87",86,0.0611954367145759,20.1335805464978,0.0176412135419418,0.0168435314829585,0.0545742165945741,0.163910765684073,0.163910765684073,2.54034352379996,20.9436564762
"88",87,0.0579561144639301,20.130717743364,0.017736298869682,0.016761887868762,0.053946622809252,0.164362066432032,0.164362066432032,2.54615719976032,20.9378428002397
"89",88,0.0549240192625632,20.127719177543,0.0178308888574104,0.0166877765035759,0.0533461035109094,0.164805955258562,0.164805955258562,2.5518801238054,20.9321198761946
"90",89,0.0520862286105493,20.1245925757871,0.0179250274154803,0.0166207934101066,0.0527718816460172,0.165242741896828,0.165242741896828,2.55751800933713,20.9264819906629
"91",90,0.0494305683133699,20.1213452318261,0.0180187560582717,0.0165605482771967,0.0522231811535295,0.165672727209141,0.165672727209141,2.56307625995326,20.9209237400467
"92",91,0.0469455803744312,20.1179840243592,0.0181121140184094,0.0165066572443862,0.0516992316130433,0.166096203106239,0.166096203106239,2.56855998617804,20.915440013822
"93",92,0.0446205058158362,20.1145154265443,0.0182051382482611,0.0164587425884581,0.0511992697541268,0.166513452384302,0.166513452384302,2.57397401228045,20.9100259877196
