"time","variable","value","units"
9341,"MB",0.00538395592647897,"mg C/g soil"
9351,"MB",0.00536894527796618,"mg C/g soil"
9361,"MB",0.00535398025168058,"mg C/g soil"
9371,"MB",0.00533906069539737,"mg C/g soil"
9381,"MB",0.00532418645743915,"mg C/g soil"
9391,"MB",0.00530935738667393,"mg C/g soil"
9401,"MB",0.00529457333251315,"mg C/g soil"
9411,"MB",0.00527983414490975,"mg C/g soil"
9421,"MB",0.00526513967435614,"mg C/g soil"
9431,"MB",0.00525048977188228,"mg C/g soil"
9441,"MB",0.00523588428905373,"mg C/g soil"
9451,"MB",0.00522132307796969,"mg C/g soil"
9461,"MB",0.00520680599126102,"mg C/g soil"
9471,"MB",0.00519233288208839,"mg C/g soil"
9481,"MB",0.00517790360414025,"mg C/g soil"
9491,"MB",0.00516351801163097,"mg C/g soil"
9501,"MB",0.00514917595929891,"mg C/g soil"
9511,"MB",0.00513487730240446,"mg C/g soil"
9521,"MB",0.00512062189672819,"mg C/g soil"
9531,"MB",0.00510640959856891,"mg C/g soil"
9541,"MB",0.00509224026474179,"mg C/g soil"
9551,"MB",0.00507811375257647,"mg C/g soil"
9561,"MB",0.00506402991991513,"mg C/g soil"
9571,"MB",0.00504998862511069,"mg C/g soil"
9581,"MB",0.00503598972702484,"mg C/g soil"
9591,"MB",0.00502203308502627,"mg C/g soil"
9601,"MB",0.00500811855898871,"mg C/g soil"
9611,"MB",0.00499424600928916,"mg C/g soil"
9621,"MB",0.00498041529680596,"mg C/g soil"
9631,"MB",0.00496662628291702,"mg C/g soil"
9641,"MB",0.00495287882949791,"mg C/g soil"
9651,"MB",0.00493917279892007,"mg C/g soil"
9661,"MB",0.00492550805404897,"mg C/g soil"
9671,"MB",0.00491188445824228,"mg C/g soil"
9681,"MB",0.00489830187534806,"mg C/g soil"
9691,"MB",0.00488476016970295,"mg C/g soil"
9701,"MB",0.00487125920613036,"mg C/g soil"
9711,"MB",0.00485779884993867,"mg C/g soil"
9721,"MB",0.00484437896691945,"mg C/g soil"
9731,"MB",0.00483099942334563,"mg C/g soil"
9741,"MB",0.00481766008596978,"mg C/g soil"
9751,"MB",0.00480436082202228,"mg C/g soil"
9761,"MB",0.00479110149920959,"mg C/g soil"
9771,"MB",0.00477788198571244,"mg C/g soil"
9781,"MB",0.00476470215018411,"mg C/g soil"
9791,"MB",0.00475156186174867,"mg C/g soil"
9801,"MB",0.00473846098999922,"mg C/g soil"
9811,"MB",0.00472539940499614,"mg C/g soil"
9821,"MB",0.00471237697726538,"mg C/g soil"
9831,"MB",0.00469939357779672,"mg C/g soil"
9841,"MB",0.00468644907804203,"mg C/g soil"
9851,"MB",0.00467354334991357,"mg C/g soil"
9861,"MB",0.00466067626578227,"mg C/g soil"
9871,"MB",0.00464784769847602,"mg C/g soil"
9881,"MB",0.00463505752127799,"mg C/g soil"
9891,"MB",0.00462230560792488,"mg C/g soil"
9901,"MB",0.0046095918326053,"mg C/g soil"
9911,"MB",0.00459691606995803,"mg C/g soil"
9921,"MB",0.00458427819507037,"mg C/g soil"
9931,"MB",0.00457167808347646,"mg C/g soil"
9941,"MB",0.00455911561115561,"mg C/g soil"
9951,"MB",0.00454659065453064,"mg C/g soil"
9961,"MB",0.00453410309046624,"mg C/g soil"
9971,"MB",0.00452165279626728,"mg C/g soil"
9981,"MB",0.0045092396496772,"mg C/g soil"
9991,"MB",0.00449686352887638,"mg C/g soil"
1,"EP",0.0082,"mg C/g soil"
11,"EP",0.0366375818481936,"mg C/g soil"
21,"EP",0.0480662640561924,"mg C/g soil"
31,"EP",0.0592071550223285,"mg C/g soil"
41,"EP",0.070797978756623,"mg C/g soil"
51,"EP",0.0825690801723059,"mg C/g soil"
61,"EP",0.0941704261715818,"mg C/g soil"
71,"EP",0.105283295365003,"mg C/g soil"
81,"EP",0.115651860143928,"mg C/g soil"
91,"EP",0.125099473201961,"mg C/g soil"
101,"EP",0.133532492276199,"mg C/g soil"
111,"EP",0.140932455097371,"mg C/g soil"
121,"EP",0.147341675653821,"mg C/g soil"
131,"EP",0.152845099920023,"mg C/g soil"
141,"EP",0.157552898666972,"mg C/g soil"
151,"EP",0.161585463544011,"mg C/g soil"
161,"EP",0.165062303572016,"mg C/g soil"
171,"EP",0.168094420026218,"mg C/g soil"
181,"EP",0.170779847252961,"mg C/g soil"
191,"EP",0.173201771188491,"mg C/g soil"
201,"EP",0.175428117338169,"mg C/g soil"
211,"EP",0.177512625966825,"mg C/g soil"
221,"EP",0.179496570738666,"mg C/g soil"
231,"EP",0.181410543709746,"mg C/g soil"
241,"EP",0.183277053587101,"mg C/g soil"
251,"EP",0.185111936149888,"mg C/g soil"
261,"EP",0.186926214839214,"mg C/g soil"
271,"EP",0.188727451270998,"mg C/g soil"
281,"EP",0.19052077681602,"mg C/g soil"
291,"EP",0.192309553769394,"mg C/g soil"
301,"EP",0.194096035847374,"mg C/g soil"
311,"EP",0.19588161930457,"mg C/g soil"
321,"EP",0.197667186908509,"mg C/g soil"
331,"EP",0.199453286647573,"mg C/g soil"
341,"EP",0.20124018697557,"mg C/g soil"
351,"EP",0.203028026867837,"mg C/g soil"
361,"EP",0.204816834408174,"mg C/g soil"
371,"EP",0.206606587887004,"mg C/g soil"
381,"EP",0.208397238211415,"mg C/g soil"
391,"EP",0.21018863093822,"mg C/g soil"
401,"EP",0.211980661864195,"mg C/g soil"
411,"EP",0.213773208740391,"mg C/g soil"
421,"EP",0.215566175782576,"mg C/g soil"
431,"EP",0.217359402923532,"mg C/g soil"
441,"EP",0.21915273091476,"mg C/g soil"
451,"EP",0.22094601085885,"mg C/g soil"
461,"EP",0.222739097086582,"mg C/g soil"
471,"EP",0.224531844241125,"mg C/g soil"
481,"EP",0.22632410661062,"mg C/g soil"
491,"EP",0.228115738336396,"mg C/g soil"
501,"EP",0.229906593782769,"mg C/g soil"
511,"EP",0.231696527784714,"mg C/g soil"
521,"EP",0.233485395760063,"mg C/g soil"
531,"EP",0.235273053762139,"mg C/g soil"
541,"EP",0.237059358409207,"mg C/g soil"
551,"EP",0.238844167106522,"mg C/g soil"
561,"EP",0.240627338068161,"mg C/g soil"
571,"EP",0.242408730197143,"mg C/g soil"
581,"EP",0.244188203086127,"mg C/g soil"
591,"EP",0.245965617078153,"mg C/g soil"
601,"EP",0.247740833308243,"mg C/g soil"
611,"EP",0.249513713723237,"mg C/g soil"
621,"EP",0.251284121091964,"mg C/g soil"
631,"EP",0.253051919013737,"mg C/g soil"
641,"EP",0.254816971931935,"mg C/g soil"
651,"EP",0.256579145150851,"mg C/g soil"
661,"EP",0.258338304851855,"mg C/g soil"
671,"EP",0.260094318107547,"mg C/g soil"
681,"EP",0.261847052894934,"mg C/g soil"
691,"EP",0.263596378108644,"mg C/g soil"
701,"EP",0.265342163574227,"mg C/g soil"
711,"EP",0.267084280061172,"mg C/g soil"
721,"EP",0.268822599295493,"mg C/g soil"
731,"EP",0.270556993971958,"mg C/g soil"
741,"EP",0.272287337764879,"mg C/g soil"
751,"EP",0.274013505341537,"mg C/g soil"
761,"EP",0.275735372374769,"mg C/g soil"
771,"EP",0.27745281555245,"mg C/g soil"
781,"EP",0.279165712586817,"mg C/g soil"
791,"EP",0.280873942225565,"mg C/g soil"
801,"EP",0.282577384263178,"mg C/g soil"
811,"EP",0.284275919551039,"mg C/g soil"
821,"EP",0.285969430006635,"mg C/g soil"
831,"EP",0.287657798622668,"mg C/g soil"
841,"EP",0.289340909476292,"mg C/g soil"
851,"EP",0.29101864773813,"mg C/g soil"
861,"EP",0.292690899680865,"mg C/g soil"
871,"EP",0.29435755268747,"mg C/g soil"
881,"EP",0.296018495259202,"mg C/g soil"
891,"EP",0.297673617023395,"mg C/g soil"
901,"EP",0.299322808740995,"mg C/g soil"
911,"EP",0.300965962313814,"mg C/g soil"
921,"EP",0.30260297079151,"mg C/g soil"
931,"EP",0.304233728378311,"mg C/g soil"
941,"EP",0.305858130439496,"mg C/g soil"
951,"EP",0.307476073507627,"mg C/g soil"
961,"EP",0.309087455288525,"mg C/g soil"
971,"EP",0.310692174666996,"mg C/g soil"
981,"EP",0.31229013171231,"mg C/g soil"
991,"EP",0.313881227683436,"mg C/g soil"
1001,"EP",0.315465365034034,"mg C/g soil"
1011,"EP",0.317042447417214,"mg C/g soil"
1021,"EP",0.318612379690043,"mg C/g soil"
1031,"EP",0.320175067917824,"mg C/g soil"
1041,"EP",0.321730419378139,"mg C/g soil"
1051,"EP",0.323278342564657,"mg C/g soil"
1061,"EP",0.324818747190716,"mg C/g soil"
1071,"EP",0.326351544192667,"mg C/g soil"
1081,"EP",0.327876645733004,"mg C/g soil"
1091,"EP",0.329393965203255,"mg C/g soil"
1101,"EP",0.330903417226661,"mg C/g soil"
1111,"EP",0.33240491766063,"mg C/g soil"
1121,"EP",0.333898383598968,"mg C/g soil"
1131,"EP",0.335383733373904,"mg C/g soil"
1141,"EP",0.336860886557883,"mg C/g soil"
1151,"EP",0.338329763965165,"mg C/g soil"
1161,"EP",0.339790287653197,"mg C/g soil"
1171,"EP",0.341242380923782,"mg C/g soil"
1181,"EP",0.342685968324046,"mg C/g soil"
1191,"EP",0.344120975647188,"mg C/g soil"
1201,"EP",0.34554732993304,"mg C/g soil"
1211,"EP",0.346964959468413,"mg C/g soil"
1221,"EP",0.348373793787252,"mg C/g soil"
1231,"EP",0.349773763670592,"mg C/g soil"
1241,"EP",0.351164801146317,"mg C/g soil"
1251,"EP",0.352546839488729,"mg C/g soil"
1261,"EP",0.35391981321792,"mg C/g soil"
1271,"EP",0.35528365809896,"mg C/g soil"
1281,"EP",0.356638311140899,"mg C/g soil"
1291,"EP",0.357983710595575,"mg C/g soil"
1301,"EP",0.359319795956249,"mg C/g soil"
1311,"EP",0.360646507956055,"mg C/g soil"
1321,"EP",0.361963788566268,"mg C/g soil"
1331,"EP",0.363271580994398,"mg C/g soil"
1341,"EP",0.364569829682112,"mg C/g soil"
1351,"EP",0.365858480302975,"mg C/g soil"
1361,"EP",0.367137479760029,"mg C/g soil"
1371,"EP",0.368406776183198,"mg C/g soil"
1381,"EP",0.369666318926527,"mg C/g soil"
1391,"EP",0.370916058565258,"mg C/g soil"
1401,"EP",0.372155946892744,"mg C/g soil"
1411,"EP",0.3733859369172,"mg C/g soil"
1421,"EP",0.374605982858298,"mg C/g soil"
1431,"EP",0.375816040143605,"mg C/g soil"
1441,"EP",0.377016065404869,"mg C/g soil"
1451,"EP",0.378206016474149,"mg C/g soil"
1461,"EP",0.379385852379801,"mg C/g soil"
1471,"EP",0.380555533342311,"mg C/g soil"
1481,"EP",0.381715020769987,"mg C/g soil"
1491,"EP",0.382864277254505,"mg C/g soil"
1501,"EP",0.384003266566314,"mg C/g soil"
1511,"EP",0.385131953649904,"mg C/g soil"
1521,"EP",0.386250304618937,"mg C/g soil"
1531,"EP",0.387358286751243,"mg C/g soil"
1541,"EP",0.38845586848368,"mg C/g soil"
1551,"EP",0.389543019406871,"mg C/g soil"
1561,"EP",0.390619710259806,"mg C/g soil"
1571,"EP",0.391685912924326,"mg C/g soil"
1581,"EP",0.392741600419472,"mg C/g soil"
1591,"EP",0.393786746895726,"mg C/g soil"
1601,"EP",0.39482132762912,"mg C/g soil"
1611,"EP",0.395845319015239,"mg C/g soil"
1621,"EP",0.396858698563102,"mg C/g soil"
1631,"EP",0.397861444888931,"mg C/g soil"
1641,"EP",0.398853537709812,"mg C/g soil"
1651,"EP",0.399834957837249,"mg C/g soil"
1661,"EP",0.400805687170606,"mg C/g soil"
1671,"EP",0.401765708690451,"mg C/g soil"
1681,"EP",0.402715006451796,"mg C/g soil"
1691,"EP",0.403653565577235,"mg C/g soil"
1701,"EP",0.404581372249992,"mg C/g soil"
1711,"EP",0.405498413706865,"mg C/g soil"
1721,"EP",0.406404678231085,"mg C/g soil"
1731,"EP",0.407300155145075,"mg C/g soil"
1741,"EP",0.408184834803135,"mg C/g soil"
1751,"EP",0.409058708584023,"mg C/g soil"
1761,"EP",0.409921768883466,"mg C/g soil"
1771,"EP",0.410774009106581,"mg C/g soil"
1781,"EP",0.411615423660221,"mg C/g soil"
1791,"EP",0.41244600794524,"mg C/g soil"
1801,"EP",0.413265758348684,"mg C/g soil"
1811,"EP",0.414074672235909,"mg C/g soil"
1821,"EP",0.414872747942625,"mg C/g soil"
1831,"EP",0.415659984766878,"mg C/g soil"
1841,"EP",0.416436382960955,"mg C/g soil"
1851,"EP",0.417201943723232,"mg C/g soil"
1861,"EP",0.417956669189958,"mg C/g soil"
1871,"EP",0.418700562426975,"mg C/g soil"
1881,"EP",0.419433627421384,"mg C/g soil"
1891,"EP",0.420155869073152,"mg C/g soil"
1901,"EP",0.420867293186664,"mg C/g soil"
1911,"EP",0.421567906462227,"mg C/g soil"
1921,"EP",0.422257716487518,"mg C/g soil"
1931,"EP",0.422936731728989,"mg C/g soil"
1941,"EP",0.423604961523222,"mg C/g soil"
1951,"EP",0.424262416068247,"mg C/g soil"
1961,"EP",0.424909106414806,"mg C/g soil"
1971,"EP",0.425545044457589,"mg C/g soil"
1981,"EP",0.426170242926425,"mg C/g soil"
1991,"EP",0.426784715377442,"mg C/g soil"
2001,"EP",0.427388476184186,"mg C/g soil"
2011,"EP",0.427981540528716,"mg C/g soil"
2021,"EP",0.428563924392662,"mg C/g soil"
2031,"EP",0.429135644548261,"mg C/g soil"
2041,"EP",0.429696718549361,"mg C/g soil"
2051,"EP",0.430247164722405,"mg C/g soil"
2061,"EP",0.43078700215739,"mg C/g soil"
2071,"EP",0.431316250698806,"mg C/g soil"
2081,"EP",0.431834930936558,"mg C/g soil"
2091,"EP",0.432343064196868,"mg C/g soil"
2101,"EP",0.432840672533167,"mg C/g soil"
2111,"EP",0.433327778716964,"mg C/g soil"
2121,"EP",0.433804406228717,"mg C/g soil"
2131,"EP",0.434270579248681,"mg C/g soil"
2141,"EP",0.434726322647759,"mg C/g soil"
2151,"EP",0.435171661978338,"mg C/g soil"
2161,"EP",0.43560662346513,"mg C/g soil"
2171,"EP",0.436031233995996,"mg C/g soil"
2181,"EP",0.436445521112788,"mg C/g soil"
2191,"EP",0.436849513002173,"mg C/g soil"
2201,"EP",0.437243238486471,"mg C/g soil"
2211,"EP",0.437626727014492,"mg C/g soil"
2221,"EP",0.438000008652381,"mg C/g soil"
2231,"EP",0.438363114074468,"mg C/g soil"
2241,"EP",0.438716074554125,"mg C/g soil"
2251,"EP",0.43905892195464,"mg C/g soil"
2261,"EP",0.439391688720092,"mg C/g soil"
2271,"EP",0.439714407866252,"mg C/g soil"
2281,"EP",0.440027112971484,"mg C/g soil"
2291,"EP",0.440329838167679,"mg C/g soil"
2301,"EP",0.440622618131188,"mg C/g soil"
2311,"EP",0.440905488073792,"mg C/g soil"
2321,"EP",0.441178483733676,"mg C/g soil"
2331,"EP",0.44144164136644,"mg C/g soil"
2341,"EP",0.441694997736121,"mg C/g soil"
2351,"EP",0.441938590106243,"mg C/g soil"
2361,"EP",0.4421724562309,"mg C/g soil"
2371,"EP",0.442396634345855,"mg C/g soil"
2381,"EP",0.442611163159673,"mg C/g soil"
2391,"EP",0.442816081844885,"mg C/g soil"
2401,"EP",0.443011430029179,"mg C/g soil"
2411,"EP",0.443197247786627,"mg C/g soil"
2421,"EP",0.44337357562894,"mg C/g soil"
2431,"EP",0.443540454496762,"mg C/g soil"
2441,"EP",0.443697925751,"mg C/g soil"
2451,"EP",0.443846031164186,"mg C/g soil"
2461,"EP",0.44398481291188,"mg C/g soil"
2471,"EP",0.444114313564113,"mg C/g soil"
2481,"EP",0.444234576076866,"mg C/g soil"
2491,"EP",0.444345643783593,"mg C/g soil"
2501,"EP",0.444447560386786,"mg C/g soil"
2511,"EP",0.444540369949579,"mg C/g soil"
2521,"EP",0.444624116887404,"mg C/g soil"
2531,"EP",0.44469884595968,"mg C/g soil"
2541,"EP",0.444764602261561,"mg C/g soil"
2551,"EP",0.444821431215719,"mg C/g soil"
2561,"EP",0.444869378564184,"mg C/g soil"
2571,"EP",0.444908490360222,"mg C/g soil"
2581,"EP",0.444938812960275,"mg C/g soil"
2591,"EP",0.44496039301594,"mg C/g soil"
2601,"EP",0.444973277466004,"mg C/g soil"
2611,"EP",0.444977513528531,"mg C/g soil"
2621,"EP",0.444973148692997,"mg C/g soil"
2631,"EP",0.444960230712486,"mg C/g soil"
2641,"EP",0.444938807595927,"mg C/g soil"
2651,"EP",0.444908927600403,"mg C/g soil"
2661,"EP",0.444870639223499,"mg C/g soil"
2671,"EP",0.444823991195713,"mg C/g soil"
2681,"EP",0.444769032472925,"mg C/g soil"
2691,"EP",0.444705812228918,"mg C/g soil"
2701,"EP",0.444634379847961,"mg C/g soil"
2711,"EP",0.444554784917447,"mg C/g soil"
2721,"EP",0.444467077220592,"mg C/g soil"
2731,"EP",0.444371306729193,"mg C/g soil"
2741,"EP",0.444267523596442,"mg C/g soil"
2751,"EP",0.444155778149807,"mg C/g soil"
2761,"EP",0.444036120883965,"mg C/g soil"
2771,"EP",0.443908602453805,"mg C/g soil"
2781,"EP",0.443773273667485,"mg C/g soil"
2791,"EP",0.443630185479559,"mg C/g soil"
2801,"EP",0.443479388984154,"mg C/g soil"
2811,"EP",0.443320935408225,"mg C/g soil"
2821,"EP",0.443154876104859,"mg C/g soil"
2831,"EP",0.442981262546651,"mg C/g soil"
2841,"EP",0.442800146319142,"mg C/g soil"
2851,"EP",0.442611579114318,"mg C/g soil"
2861,"EP",0.442415612724176,"mg C/g soil"
2871,"EP",0.442212299034353,"mg C/g soil"
2881,"EP",0.442001690017821,"mg C/g soil"
2891,"EP",0.441783837728646,"mg C/g soil"
2901,"EP",0.441558794295813,"mg C/g soil"
2911,"EP",0.441326611917114,"mg C/g soil"
2921,"EP",0.441087342853103,"mg C/g soil"
2931,"EP",0.440841039421118,"mg C/g soil"
2941,"EP",0.440587753989368,"mg C/g soil"
2951,"EP",0.440327538971083,"mg C/g soil"
2961,"EP",0.440060446818732,"mg C/g soil"
2971,"EP",0.439786530018312,"mg C/g soil"
2981,"EP",0.439505841083693,"mg C/g soil"
2991,"EP",0.439218432551036,"mg C/g soil"
3001,"EP",0.438924356973278,"mg C/g soil"
3011,"EP",0.43862366691468,"mg C/g soil"
3021,"EP",0.438316414945442,"mg C/g soil"
3031,"EP",0.438002653636384,"mg C/g soil"
3041,"EP",0.437682435553698,"mg C/g soil"
3051,"EP",0.437355813253755,"mg C/g soil"
3061,"EP",0.437022839277995,"mg C/g soil"
3071,"EP",0.436683566147864,"mg C/g soil"
3081,"EP",0.436338046359832,"mg C/g soil"
3091,"EP",0.435986332380474,"mg C/g soil"
3101,"EP",0.435628476641608,"mg C/g soil"
3111,"EP",0.435264531535511,"mg C/g soil"
3121,"EP",0.434894549410191,"mg C/g soil"
3131,"EP",0.434518582564732,"mg C/g soil"
3141,"EP",0.4341366832447,"mg C/g soil"
3151,"EP",0.433748903637613,"mg C/g soil"
3161,"EP",0.433355295868484,"mg C/g soil"
3171,"EP",0.432955911995416,"mg C/g soil"
3181,"EP",0.432550804005276,"mg C/g soil"
3191,"EP",0.43214002380942,"mg C/g soil"
3201,"EP",0.431723623239495,"mg C/g soil"
3211,"EP",0.431301654043296,"mg C/g soil"
3221,"EP",0.430874167880689,"mg C/g soil"
3231,"EP",0.430441216319601,"mg C/g soil"
3241,"EP",0.430002850832069,"mg C/g soil"
3251,"EP",0.429559122790356,"mg C/g soil"
3261,"EP",0.429110083463125,"mg C/g soil"
3271,"EP",0.428655784011681,"mg C/g soil"
3281,"EP",0.428196275486273,"mg C/g soil"
3291,"EP",0.427731608822457,"mg C/g soil"
3301,"EP",0.427261834837519,"mg C/g soil"
3311,"EP",0.426787004226969,"mg C/g soil"
3321,"EP",0.426307167561082,"mg C/g soil"
3331,"EP",0.42582237528151,"mg C/g soil"
3341,"EP",0.425332677697953,"mg C/g soil"
3351,"EP",0.424838124984883,"mg C/g soil"
3361,"EP",0.424338767178339,"mg C/g soil"
3371,"EP",0.423834654172776,"mg C/g soil"
3381,"EP",0.423325835717965,"mg C/g soil"
3391,"EP",0.422812361415968,"mg C/g soil"
3401,"EP",0.422294280718158,"mg C/g soil"
3411,"EP",0.421771642922304,"mg C/g soil"
3421,"EP",0.42124449716971,"mg C/g soil"
3431,"EP",0.420712892442411,"mg C/g soil"
3441,"EP",0.420176877560432,"mg C/g soil"
3451,"EP",0.419636501179092,"mg C/g soil"
3461,"EP",0.419091811786378,"mg C/g soil"
3471,"EP",0.418542857700359,"mg C/g soil"
3481,"EP",0.417989687066672,"mg C/g soil"
3491,"EP",0.417432347856045,"mg C/g soil"
3501,"EP",0.416870887861893,"mg C/g soil"
3511,"EP",0.41630535469795,"mg C/g soil"
3521,"EP",0.415735795795968,"mg C/g soil"
3531,"EP",0.415162258403463,"mg C/g soil"
3541,"EP",0.414584789581511,"mg C/g soil"
3551,"EP",0.414003436202605,"mg C/g soil"
3561,"EP",0.413418244948556,"mg C/g soil"
3571,"EP",0.412829262308445,"mg C/g soil"
3581,"EP",0.412236534576634,"mg C/g soil"
3591,"EP",0.411640107850816,"mg C/g soil"
3601,"EP",0.411040028030128,"mg C/g soil"
3611,"EP",0.410436340813298,"mg C/g soil"
3621,"EP",0.409829091696856,"mg C/g soil"
3631,"EP",0.409218325973386,"mg C/g soil"
3641,"EP",0.408604088729822,"mg C/g soil"
3651,"EP",0.407986424845802,"mg C/g soil"
3661,"EP",0.407365378992065,"mg C/g soil"
3671,"EP",0.406740995628886,"mg C/g soil"
3681,"EP",0.406113319004574,"mg C/g soil"
3691,"EP",0.405482393153999,"mg C/g soil"
3701,"EP",0.404848261897178,"mg C/g soil"
3711,"EP",0.404210968837895,"mg C/g soil"
3721,"EP",0.403570557362374,"mg C/g soil"
3731,"EP",0.402927070637988,"mg C/g soil"
3741,"EP",0.402280551612019,"mg C/g soil"
3751,"EP",0.401631043010457,"mg C/g soil"
3761,"EP",0.400978587336838,"mg C/g soil"
3771,"EP",0.400323226871134,"mg C/g soil"
3781,"EP",0.399665003668672,"mg C/g soil"
3791,"EP",0.399003959559105,"mg C/g soil"
3801,"EP",0.398340136145419,"mg C/g soil"
3811,"EP",0.397673574802977,"mg C/g soil"
3821,"EP",0.397004316678607,"mg C/g soil"
3831,"EP",0.396332402689729,"mg C/g soil"
3841,"EP",0.39565787352352,"mg C/g soil"
3851,"EP",0.394980769636116,"mg C/g soil"
3861,"EP",0.394301131251849,"mg C/g soil"
3871,"EP",0.393618998362533,"mg C/g soil"
3881,"EP",0.39293441072677,"mg C/g soil"
3891,"EP",0.392247407869308,"mg C/g soil"
3901,"EP",0.391558029080423,"mg C/g soil"
3911,"EP",0.390866313415344,"mg C/g soil"
3921,"EP",0.390172299693708,"mg C/g soil"
3931,"EP",0.389476026499056,"mg C/g soil"
3941,"EP",0.388777532178354,"mg C/g soil"
3951,"EP",0.388076854841554,"mg C/g soil"
3961,"EP",0.387374032361187,"mg C/g soil"
3971,"EP",0.386669102371989,"mg C/g soil"
3981,"EP",0.385962102270556,"mg C/g soil"
3991,"EP",0.385253069215035,"mg C/g soil"
4001,"EP",0.384542040124842,"mg C/g soil"
4011,"EP",0.383829051680416,"mg C/g soil"
4021,"EP",0.383114140323001,"mg C/g soil"
4031,"EP",0.382397342254451,"mg C/g soil"
4041,"EP",0.381678693437082,"mg C/g soil"
4051,"EP",0.380958229593532,"mg C/g soil"
4061,"EP",0.380235986206666,"mg C/g soil"
4071,"EP",0.379511998519499,"mg C/g soil"
4081,"EP",0.378786301535154,"mg C/g soil"
4091,"EP",0.378058930016845,"mg C/g soil"
4101,"EP",0.37732991848788,"mg C/g soil"
4111,"EP",0.376599301231703,"mg C/g soil"
4121,"EP",0.375867112291952,"mg C/g soil"
4131,"EP",0.375133385472549,"mg C/g soil"
4141,"EP",0.37439815433781,"mg C/g soil"
4151,"EP",0.373661452212582,"mg C/g soil"
4161,"EP",0.372923312182406,"mg C/g soil"
4171,"EP",0.372183767093706,"mg C/g soil"
4181,"EP",0.371442849553991,"mg C/g soil"
4191,"EP",0.370700591932093,"mg C/g soil"
4201,"EP",0.369957026358422,"mg C/g soil"
4211,"EP",0.369212184725239,"mg C/g soil"
4221,"EP",0.368466098686963,"mg C/g soil"
4231,"EP",0.367718799660487,"mg C/g soil"
4241,"EP",0.366970318825521,"mg C/g soil"
4251,"EP",0.366220687124958,"mg C/g soil"
4261,"EP",0.365469935265255,"mg C/g soil"
4271,"EP",0.364718093716838,"mg C/g soil"
4281,"EP",0.363965192714527,"mg C/g soil"
4291,"EP",0.363211262257975,"mg C/g soil"
4301,"EP",0.362456332112137,"mg C/g soil"
4311,"EP",0.36170043180774,"mg C/g soil"
4321,"EP",0.360943590641793,"mg C/g soil"
4331,"EP",0.360185837678096,"mg C/g soil"
4341,"EP",0.359427201747774,"mg C/g soil"
4351,"EP",0.358667711449836,"mg C/g soil"
4361,"EP",0.357907395151732,"mg C/g soil"
4371,"EP",0.357146280989947,"mg C/g soil"
4381,"EP",0.356384396870596,"mg C/g soil"
4391,"EP",0.355621770470044,"mg C/g soil"
4401,"EP",0.354858429235534,"mg C/g soil"
4411,"EP",0.354094400385838,"mg C/g soil"
4421,"EP",0.353329710911915,"mg C/g soil"
4431,"EP",0.352564387577592,"mg C/g soil"
4441,"EP",0.351798456920249,"mg C/g soil"
4451,"EP",0.351031945251527,"mg C/g soil"
4461,"EP",0.350264878658045,"mg C/g soil"
4471,"EP",0.349497283002129,"mg C/g soil"
4481,"EP",0.348729183922557,"mg C/g soil"
4491,"EP",0.347960606835318,"mg C/g soil"
4501,"EP",0.347191576934375,"mg C/g soil"
4511,"EP",0.346422119192451,"mg C/g soil"
4521,"EP",0.345652258361816,"mg C/g soil"
4531,"EP",0.344882018975095,"mg C/g soil"
4541,"EP",0.344111425346083,"mg C/g soil"
4551,"EP",0.343340501570564,"mg C/g soil"
4561,"EP",0.342569271527156,"mg C/g soil"
4571,"EP",0.341797758878151,"mg C/g soil"
4581,"EP",0.341025987070372,"mg C/g soil"
4591,"EP",0.340253979336042,"mg C/g soil"
4601,"EP",0.339481758693654,"mg C/g soil"
4611,"EP",0.338709347948863,"mg C/g soil"
4621,"EP",0.337936769695372,"mg C/g soil"
4631,"EP",0.337164046315837,"mg C/g soil"
4641,"EP",0.336391199982779,"mg C/g soil"
4651,"EP",0.3356182526595,"mg C/g soil"
4661,"EP",0.334845226101008,"mg C/g soil"
4671,"EP",0.334072141854957,"mg C/g soil"
4681,"EP",0.333299021262582,"mg C/g soil"
4691,"EP",0.332525885459649,"mg C/g soil"
4701,"EP",0.331752755377414,"mg C/g soil"
4711,"EP",0.330979651743579,"mg C/g soil"
4721,"EP",0.330206595083267,"mg C/g soil"
4731,"EP",0.32943360571999,"mg C/g soil"
4741,"EP",0.328660703776636,"mg C/g soil"
4751,"EP",0.32788790917645,"mg C/g soil"
4761,"EP",0.327115241644029,"mg C/g soil"
4771,"EP",0.326342720706319,"mg C/g soil"
4781,"EP",0.325570365693616,"mg C/g soil"
4791,"EP",0.324798195740575,"mg C/g soil"
4801,"EP",0.324026229787221,"mg C/g soil"
4811,"EP",0.323254486579965,"mg C/g soil"
4821,"EP",0.322482984672624,"mg C/g soil"
4831,"EP",0.32171174242745,"mg C/g soil"
4841,"EP",0.320940778016153,"mg C/g soil"
4851,"EP",0.320170109420937,"mg C/g soil"
4861,"EP",0.319399754435536,"mg C/g soil"
4871,"EP",0.318629730666251,"mg C/g soil"
4881,"EP",0.317860055532993,"mg C/g soil"
4891,"EP",0.317090746270331,"mg C/g soil"
4901,"EP",0.316321819928536,"mg C/g soil"
4911,"EP",0.315553293374636,"mg C/g soil"
4921,"EP",0.314785183293466,"mg C/g soil"
4931,"EP",0.314017506188723,"mg C/g soil"
